0, 0, 0, 3, 16 
0, 0, 0, -7, 15 
0, 1, 0, 3, 14 
0, 1, 0, -7, 13 
0, 2, 0, 3, 15 
0, 2, 0, -7, 14 
0, 3, 0, 3, 16 
0, 3, 0, -7, 15 
0, 4, 0, 0, 2 
0, 4, 0, 0, 1 
0, 5, 0, 0, 2 
0, 5, 0, 0, 1 
0, 6, 0, 0, 2 
0, 6, 0, 0, 1 
0, 7, 0, 0, 2 
0, 7, 0, 0, 1 
0, 8, 0, 0, 2 
0, 8, 0, 0, 1 
0, 9, 0, 0, 2 
0, 9, 0, 0, 1 
0, 10, 0, 0, 2 
0, 10, 0, 0, 1 
0, 11, 0, 0, 2 
0, 11, 0, 0, 1 
0, 12, 0, 0, 2 
0, 12, 0, 0, 1 
0, 13, 0, 0, 2 
0, 13, 0, 0, 1 
0, 14, 0, 0, 2 
0, 14, 0, 0, 1 
0, 15, 0, 0, 2 
0, 15, 0, 0, 1 
0, 16, 0, 0, 2 
0, 16, 0, 0, 1 
0, 17, 0, 0, 2 
0, 17, 0, 0, 1 
0, 18, 0, 0, 2 
0, 18, 0, 0, 1 
0, 19, 0, 0, 2 
0, 19, 0, 0, 1 
0, 20, 0, 0, 2 
0, 20, 0, 0, 1 
0, 21, 0, 0, 2 
0, 21, 0, 0, 1 
0, 22, 0, 0, 2 
0, 22, 0, 0, 1 
0, 23, 0, 0, 2 
0, 23, 0, 0, 1 
0, 24, 0, 0, 2 
0, 24, 0, 0, 1 
0, 25, 0, 0, 2 
0, 25, 0, 0, 1 
0, 26, 0, 0, 2 
0, 26, 0, 0, 1 
0, 27, 0, 0, 2 
0, 27, 0, 0, 1 
0, 28, 0, 0, 2 
0, 28, 0, 0, 1 
0, 29, 0, 0, 2 
0, 29, 0, 0, 1 
0, 30, 0, 0, 2 
0, 30, 0, 0, 1 
0, 31, 0, 0, 2 
0, 31, 0, 0, 1 
0, 32, 0, 0, 2 
0, 32, 0, 0, 1 
0, 33, 0, 0, 2 
0, 33, 0, 0, 1 
0, 34, 0, 0, 2 
0, 34, 0, 0, 1 
0, 35, 0, 0, 2 
0, 35, 0, 0, 1 
0, 36, 0, 0, 2 
0, 36, 0, 0, 1 
0, 37, 0, 0, 2 
0, 37, 0, 0, 1 
0, 38, 0, 0, 2 
0, 38, 0, 0, 1 
0, 39, 0, 0, 2 
0, 39, 0, 0, 1 
0, 40, 0, 0, 2 
0, 40, 0, 0, 1 
0, 41, 0, 0, 2 
0, 41, 0, 0, 1 
0, 42, 0, 0, 2 
0, 42, 0, 0, 1 
0, 43, 0, 0, 2 
0, 43, 0, 0, 1 
0, 44, 0, 0, 2 
0, 44, 0, 0, 1 
0, 45, 0, 0, 2 
0, 45, 0, 0, 1 
1, 0, 0, 3, 14 
1, 0, 0, -7, 13 
1, 1, 0, 3, 13 
1, 1, 0, -7, 12 
1, 2, 0, 0, 2 
1, 2, 0, 0, 1 
1, 3, 0, 3, 12 
1, 3, 0, -7, 11 
1, 4, 0, 0, 2 
1, 4, 0, 0, 1 
1, 5, 0, 0, 2 
1, 5, 0, 0, 1 
1, 6, 0, 0, 2 
1, 6, 0, 0, 1 
1, 7, 0, 0, 2 
1, 7, 0, 0, 1 
1, 8, 0, 0, 2 
1, 8, 0, 0, 1 
1, 9, 0, 0, 2 
1, 9, 0, 0, 1 
1, 10, 0, 0, 2 
1, 10, 0, 0, 1 
1, 11, 0, 0, 2 
1, 11, 0, 0, 1 
1, 12, 0, 0, 2 
1, 12, 0, 0, 1 
1, 13, 0, 0, 2 
1, 13, 0, 0, 1 
1, 14, 0, 0, 2 
1, 14, 0, 0, 1 
1, 15, 0, 0, 2 
1, 15, 0, 0, 1 
1, 16, 0, 0, 2 
1, 16, 0, 0, 1 
1, 17, 0, 0, 2 
1, 17, 0, 0, 1 
1, 18, 0, 0, 2 
1, 18, 0, 0, 1 
1, 19, 0, 0, 2 
1, 19, 0, 0, 1 
1, 20, 0, 0, 2 
1, 20, 0, 0, 1 
1, 21, 0, 0, 2 
1, 21, 0, 0, 1 
1, 22, 0, 0, 2 
1, 22, 0, 0, 1 
1, 23, 0, 0, 2 
1, 23, 0, 0, 1 
1, 24, 0, 0, 2 
1, 24, 0, 0, 1 
1, 25, 0, 0, 2 
1, 25, 0, 0, 1 
1, 26, 0, 0, 2 
1, 26, 0, 0, 1 
1, 27, 0, 0, 2 
1, 27, 0, 0, 1 
1, 28, 0, 0, 2 
1, 28, 0, 0, 1 
1, 29, 0, 0, 2 
1, 29, 0, 0, 1 
1, 30, 0, 0, 2 
1, 30, 0, 0, 1 
1, 31, 0, 0, 2 
1, 31, 0, 0, 1 
1, 32, 0, 0, 2 
1, 32, 0, 0, 1 
1, 33, 0, 0, 2 
1, 33, 0, 0, 1 
1, 34, 0, 0, 2 
1, 34, 0, 0, 1 
1, 35, 0, 0, 2 
1, 35, 0, 0, 1 
1, 36, 0, 0, 2 
1, 36, 0, 0, 1 
1, 37, 0, 0, 2 
1, 37, 0, 0, 1 
1, 38, 0, 0, 2 
1, 38, 0, 0, 1 
1, 39, 0, 0, 2 
1, 39, 0, 0, 1 
1, 40, 0, 0, 2 
1, 40, 0, 0, 1 
1, 41, 0, 0, 2 
1, 41, 0, 0, 1 
1, 42, 0, 0, 2 
1, 42, 0, 0, 1 
1, 43, 0, 0, 2 
1, 43, 0, 0, 1 
1, 44, 0, 0, 2 
1, 44, 0, 0, 1 
1, 45, 0, 0, 2 
